objectid,apn,locapn,genplan,zoning,gacres,locacres,allowden,allowhigh,relcapcty,sitetype,pdaparcel,existuse,Shape__Are,Shape__Len,geometry
70447,3807/001,3807/001,Showpl/Potrero,PDR-1-G,1.652,1.65289231628,0.0,0,0.0,Underutilized,Y,Office Bld,6.84111455e-07,0.003373950074325,"POLYGON ((-122.399453303 37.769890779, -122.400189469 37.769309987, -122.400775408 37.769777, -122.400039241 37.770357797, -122.399453303 37.769890779))"
70448,3807/002,3807/002,Showpl/Potrero,PDR-1-G,0.459,0.45968398424,0.0,0,0.0,Underutilized,Y,Industrial,1.90256742e-07,0.002198698019784,"POLYGON ((-122.400189469 37.769309987, -122.400324104 37.7692037670001, -122.400617072 37.7694372730001, -122.40075727 37.7693266650001, -122.401050238 37.7695601710001, -122.400775408 37.769777, -122.400189469 37.769309987))"
70449,3807/004,3807/004,Showpl/Potrero,PDR-1-G,1.026,1.02615790047,0.0,0,0.0,Vacant,Y,Vacant,4.24710379e-07,0.002782029497025,"POLYGON ((-122.400324104 37.7692037670001, -122.400967058 37.7686965, -122.401156391 37.768847404, -122.401210736 37.769433545, -122.401050238 37.7695601710001, -122.40075727 37.7693266650001, -122.400617072 37.7694372730001, -122.400324104 37.7692037670001))"
70450,3807/008,3807/008,Showpl/Potrero,PDR-1-G,0.588,0.58856813379,0.0,0,0.0,Vacant,Y,Vacant,2.43598606e-07,0.002224198158564,"POLYGON ((-122.401156391 37.768847404, -122.401850299 37.768808323, -122.401860244 37.7689210990001, -122.401210736 37.769433545, -122.401156391 37.768847404))"
70451,3807/011,3807/011,Showpl/Potrero,PDR-1-G,0.348,0.34861454475,0.0,0,0.0,Underutilized,Y,Industrial,1.44284968e-07,0.001996030606589,"POLYGON ((-122.400967058 37.7686965, -122.40099587 37.768673769, -122.40183427 37.7686265470001, -122.401850299 37.768808323, -122.401156391 37.768847404, -122.400967058 37.7686965))"
70452,3807/012,3807/012,Showpl/Potrero,PDR-1-G,1.442,1.44324856776,0.0,0,0.0,Vacant,Y,Vacant,5.97343842e-07,0.004554348172683,"POLYGON ((-122.40099587 37.768673769, -122.400967058 37.7686965, -122.400324104 37.7692037670001, -122.400189469 37.769309987, -122.399453303 37.769890779, -122.399209164 37.7696961880001, -122.400751987 37.768478977, -122.40099587 37.768673769))"
70453,3820/002,3820/002,Showpl/Potrero,PDR-1-D,2.333,2.33483356589,0.0,0,0.0,Underutilized,Y,Industrial,9.66337211e-07,0.004157629275396,"POLYGON ((-122.39867826 37.7676088540001, -122.399258491 37.7680723070001, -122.398209818 37.7688996420001, -122.39762898 37.7684366620001, -122.39867826 37.7676088540001))"
70454,3821/002,3821/002,Showpl/Potrero,PDR-1-D,2.489,2.49009910145,0.0,0,0.0,Underutilized,Y,Industrial,1.030592102e-06,0.004318078025257,"POLYGON ((-122.397973886 37.7669602220001, -122.398562335 37.7674292730001, -122.397458089 37.7683004470001, -122.396869639 37.767831389, -122.397973886 37.7669602220001))"
70455,3821/004,3821/004,Showpl/Potrero,PDR-1-D,0.553,0.55335575747,0.0,0,0.0,Underutilized,Y,Industrial,2.29018042e-07,0.002130147509694,"POLYGON ((-122.397973886 37.7669602220001, -122.39821927 37.7667666290001, -122.39880772 37.7672356780001, -122.398562335 37.7674292730001, -122.397973886 37.7669602220001))"
70456,3821/005,3821/005,Showpl/Potrero,PDR-1-D,0.564,0.56442250557,0.0,0,0.0,Vacant,Y,Vacant,2.33597802e-07,0.002142647293005,"POLYGON ((-122.39821927 37.7667666290001, -122.398469561 37.7665691620001, -122.39905801 37.7670382100001, -122.39880772 37.7672356780001, -122.39821927 37.7667666290001))"
70457,3913/003,3913/003,Showpl/Potrero,PDR-1-D,0.229,0.2295703425,0.0,0,0.0,Underutilized,Y,Flat+store,9.5014002e-08,0.001241294921038,"POLYGON ((-122.401388917 37.767553912, -122.401733855 37.7675327900001, -122.401759003 37.7678067000001, -122.401414062 37.7678278220001, -122.401388917 37.767553912))"
70458,3913/005,3913/005,Showpl/Potrero,PDR-1-G,0.935,0.93584510187,0.0,0,0.0,Underutilized,Y,Industrial,3.87326963e-07,0.002702586696601,"POLYGON ((-122.401088735 37.7681231930001, -122.401439206 37.768101733, -122.401784149 37.7680806110001, -122.40183427 37.7686265470001, -122.40099587 37.768673769, -122.401130685 37.7685674030001, -122.401088735 37.7681231930001))"
70459,3914/002,3914/002,Showpl/Potrero,PDR-1-D,1.247,1.24766140004,0.0,0,0.0,Underutilized,Y,Industrial,5.16377895e-07,0.003264102258865,"POLYGON ((-122.402754032 37.7681685750001, -122.402245975 37.768199124, -122.402269551 37.768455912, -122.402097062 37.7684662840001, -122.402010216 37.7675203490001, -122.402690687 37.767478677, -122.402754032 37.7681685750001))"
70460,3916/002,3916/002,Showpl/Potrero,PDR-1-D,0.649,0.64976964402,0.0,0,0.0,Underutilized,Y,Misc/unknown,2.6892576e-07,0.002548077788729,"POLYGON ((-122.403952933 37.7676654430001, -122.404332934 37.768083571, -122.404671944 37.7684565920001, -122.404027341 37.7684953620001, -122.403952933 37.7676654430001))"
70461,3916/017,3916/017,Showpl/Potrero,PDR-1-D,0.16,0.16038251372,0.0,0,0.0,Underutilized,Y,Commercial,6.6379016e-08,0.001254423653332,"POLYGON ((-122.404332934 37.768083571, -122.404453606 37.7680144620001, -122.404725677 37.768313828, -122.404739225 37.7684525450001, -122.404671944 37.7684565920001, -122.404332934 37.768083571))"
70462,3916/018,3916/018,Showpl/Potrero,PDR-1-D,0.22,0.21969516921,0.0,0,0.0,Underutilized,Y,Commercial,9.0926733e-08,0.001703238121864,"POLYGON ((-122.403952933 37.7676654430001, -122.403932853 37.767441456, -122.404453606 37.7680144620001, -122.404332934 37.768083571, -122.403952933 37.7676654430001))"
70463,3920/003,3920/003,Mission,PDR-1-G,0.294,0.29443419487,0.0,0,0.0,Underutilized,Y,Industrial,1.21860012e-07,0.001721401777846,"POLYGON ((-122.407931922 37.7677674600001, -122.408614904 37.7677263590001, -122.408628283 37.7679045790001, -122.407949896 37.7679454030001, -122.407931922 37.7677674600001))"
70464,3920/004,3920/004,Mission,PDR-1-G,0.255,0.25526057031,0.0,0,0.0,Underutilized,Y,Industrial,1.0564645e-07,0.001680462313176,"POLYGON ((-122.407916437 37.767614155, -122.408603379 37.767572816, -122.408614904 37.7677263590001, -122.407931922 37.7677674600001, -122.407916437 37.767614155))"
70465,3920/005,3920/005,Mission,PDR-1-G,0.229,0.22915852428,0.0,0,0.0,Underutilized,Y,Industrial,9.4841653e-08,0.001654960996888,"POLYGON ((-122.407902612 37.7674772770001, -122.408247585 37.767456517, -122.408593088 37.767435725, -122.408603379 37.767572816, -122.407916437 37.767614155, -122.407902612 37.7674772770001))"
70466,3920/007,3920/007,Mission,PDR-1-G,0.131,0.13106671823,0.0,0,0.0,Underutilized,Y,Industrial,5.4244992e-08,0.001009210034705,"POLYGON ((-122.408219685 37.767145957, -122.408235273 37.7673002670001, -122.408231823 37.7673004750001, -122.40788685 37.7673212350001, -122.407871176 37.7671660510001, -122.408219685 37.767145957))"
70467,0744/009A,0744/009A,Western Addition,RM-4,0.041,0.04097804212,146.41987977,146,6.0,Underutilized,Y,Flats+duplex,1.6962531e-08,0.000524688158658,"POLYGON ((-122.423364317 37.781716702, -122.42348048 37.781701905, -122.423509268 37.7818442670001, -122.423393105 37.7818590620001, -122.423364317 37.781716702))"
70468,1101/009A,1101/009A,Western Addition,RM-3,0.092,0.09191411837,97.917492543,98,9.0,Underutilized,Y,Dwelling,3.8047801e-08,0.000974174722424,"POLYGON ((-122.440002069 37.7817424950001, -122.439995558 37.781709947, -122.439992143 37.7817103830001, -122.439981833 37.7816588490001, -122.439985248 37.7816584120001, -122.43995649 37.7815146570001, -122.44005428 37.7815021530001, -122.440129816 37.7818797410001, -122.440032023 37.781892224, -122.440002069 37.7817424950001))"
70469,1764/009A,1764/009A,Inner Sunset,NC,0.207,0.20751951452,,0,11.0,Underutilized,,Comm Garage,8.588222e-08,0.001245754926865,"POLYGON ((-122.466375004 37.7630384, -122.466791319 37.7630201200001, -122.466793235 37.763047542, -122.466798982 37.7631298060001, -122.466803772 37.7631983580001, -122.466805687 37.763225779, -122.466389372 37.7632440610001, -122.466375004 37.7630384))"
70470,3211/009A,3211/009A,"South Central, Other",NC-1,0.079,0.07877379969,38.083728498,38,3.0,Underutilized,,Dwelling,3.2583102e-08,0.000986997294041,"POLYGON ((-122.442118176 37.723636802, -122.442056368 37.723612013, -122.442258628 37.723297906, -122.442363473 37.7232858560001, -122.44213353 37.7236429600001, -122.442118176 37.723636802))"
70471,4881/009A,4881/009A,"BVHP Area A,B",PDR-2,0.229,0.2295682072,0.0,0,0.0,Underutilized,Y,Industrial,9.4956704e-08,0.001248113531155,"POLYGON ((-122.393701677 37.7237476660001, -122.393902766 37.723524255, -122.394184096 37.72368391, -122.393983006 37.7239073210001, -122.393701677 37.7237476660001))"
70472,3923/002,3923/002,Mission,PDR-1-G,0.673,0.67347156703,0.0,0,0.0,Underutilized,Y,Industrial,2.78734205e-07,0.00224925960446,"POLYGON ((-122.410882354 37.7681790870001, -122.411261989 37.7681579740001, -122.411576561 37.7681404800001, -122.411589108 37.768269176, -122.411547435 37.768271493, -122.411535801 37.7682939360001, -122.41152814 37.768307808, -122.411520178 37.7683215710001, -122.411511912 37.7683352220001, -122.411503348 37.7683487560001, -122.411494489 37.76836217, -122.411485334 37.768375459, -122.41147589 37.7683886190001, -122.411466157 37.768401646, -122.41145614 37.7684145360001, -122.411445842 37.768427285, -122.411435264 37.76843989, -122.41142441 37.7684523470001, -122.411413285 37.768464651, -122.41140189 37.7684767980001, -122.41139023 37.768488787, -122.411378307 37.768500611, -122.411366128 37.76851227, -122.411353694 37.7685237580001, -122.411341009 37.7685350720001, -122.411328079 37.768546208, -122.411314903 37.768557163, -122.41130149 37.768567934, -122.411287841 37.768578517, -122.411273963 37.7685889110001, -122.411259858 37.76859911, -122.411245529 37.768609111, -122.411230985 37.7686189140001, -122.411216226 37.7686285130001, -122.411201259 37.768637906, -122.411186089 37.768647091, -122.411170717 37.768656062, -122.411155153 37.7686648220001, -122.411139396 37.7686733630001, -122.411123455 37.768681685, -122.411107333 37.768689785, -122.411091034 37.76869766, -122.411074566 37.7687053070001, -122.411057933 37.768712726, -122.411041139 37.768719914, -122.411024189 37.768726868, -122.411007088 37.7687335850001, -122.410989842 37.768740065, -122.410972458 37.768746305, -122.410954938 37.7687523020001, -122.410937288 37.7687580580001, -122.410936318 37.7687478290001, -122.410882354 37.7681790870001))"
70473,3923/003,3923/003,Mission,PDR-1-G,0.337,0.33758045448,0.0,0,0.0,Underutilized,Y,Industrial,1.39717031e-07,0.001495928819986,"POLYGON ((-122.410847618 37.7678129870001, -122.411227251 37.7677918750001, -122.411261989 37.7681579740001, -122.410882354 37.7681790870001, -122.410847618 37.7678129870001))"
70474,3923/007,3923/007,Mission,PDR-1-G,0.332,0.33264055419,0.0,0,0.0,Vacant,Y,Vacant,1.37672032e-07,0.00153844910207,"POLYGON ((-122.411227251 37.7677918750001, -122.411223426 37.7677515620001, -122.411335589 37.7677453260001, -122.411331198 37.7676990430001, -122.411532438 37.7676878500001, -122.411576561 37.7681404800001, -122.411261989 37.7681579740001, -122.411227251 37.7677918750001))"
70475,3924/006,3924/006,Mission,PDR-1-G,0.53,0.53068485759,0.0,0,0.0,Vacant,Y,Vacant,2.19637514e-07,0.001943557672361,"POLYGON ((-122.411805052 37.767636747, -122.4124629 37.7676001560001, -122.412322303 37.7679940990001, -122.411842492 37.7680207860001, -122.411805052 37.767636747))"
70476,3924/008,3924/008,Mission,M-1,2.668,2.66910712255,20.231484733,20,54.0,Underutilized,Y,Misc/unknown,1.104664079e-06,0.004594540421077,"POLYGON ((-122.411647881 37.766024497, -122.411992827 37.7660035700001, -122.411995498 37.7660309520001, -122.412339769 37.7660100640001, -122.412363159 37.7662565370001, -122.412376465 37.7663967330001, -122.412453685 37.7672104230001, -122.412479007 37.7674772510001, -122.412478544 37.7674828580001, -122.412478055 37.7674884620001, -122.412477539 37.7674940650001, -122.412476999 37.767499667, -122.412476432 37.767505268, -122.41247584 37.7675108660001, -122.412475223 37.767516463, -122.412474581 37.767522059, -122.412473911 37.7675276520001, -122.412473216 37.7675332420001, -122.412472498 37.767538831, -122.412471752 37.7675444180001, -122.412470981 37.7675500030001, -122.412470186 37.7675555860001, -122.412469364 37.7675611660001, -122.412468516 37.7675667440001, -122.412467644 37.7675723200001, -122.412466746 37.767577891, -122.412465823 37.7675834610001, -122.412464874 37.7675890290001, -122.412463899 37.7675945940001, -122.4124629 37.7676001560001, -122.411805052 37.767636747, -122.411799246 37.7675771940001, -122.41168829 37.766439012, -122.411647881 37.766024497))"
70477,3926/001,3926/001,Mission,PDR-1-G,0.388,0.38799751583,0.0,0,0.0,Underutilized,Y,Industrial,1.60579475e-07,0.001938618048801,"POLYGON ((-122.412613129 37.7659659350001, -122.412964371 37.7659446220001, -122.412769914 37.766688103, -122.412682129 37.7666929870001, -122.412613129 37.7659659350001))"
70478,3927/004,3927/004,Mission,PDR-1-G,0.642,0.64263358536,0.0,0,0.0,Underutilized,Y,Hospital,2.65963536e-07,0.002179786594625,"POLYGON ((-122.411647881 37.766024497, -122.411611847 37.7656548460001, -122.412302086 37.7656129690001, -122.412339769 37.7660100640001, -122.411995498 37.7660309520001, -122.411992827 37.7660035700001, -122.411647881 37.766024497))"
70479,3928/001,3928/001,Mission,PDR-1-G,0.539,0.53948894238,0.0,0,0.0,Underutilized,Y,Office Bld,2.23278676e-07,0.002029002985624,"POLYGON ((-122.410721409 37.766482796, -122.411411118 37.7664433210001, -122.411442481 37.766765058, -122.410751939 37.7668045820001, -122.410721409 37.766482796))"
70480,4095/018,4095/018,Showpl/Potrero,RH-2,0.082,0.08186601647,24.430161455,24,2.0,Vacant,Y,Vacant,3.3878223e-08,0.000914329555846,"POLYGON ((-122.401482488 37.758362488, -122.401486114 37.7584002880001, -122.401138821 37.7584213010001, -122.401123945 37.7582651110001, -122.401482488 37.758362488))"
70481,4095/035,4095/035,Showpl/Potrero,RH-3,0.057,0.05739219893,34.847941656,35,2.0,Underutilized,Y,Dwelling,2.375009e-08,0.000722969828973,"POLYGON ((-122.401375865 37.7572509070001, -122.401462096 37.757245717, -122.401488362 37.7575195580001, -122.401402132 37.757524749, -122.401375865 37.7572509070001))"
70482,4095/036,4095/036,Showpl/Potrero,RH-3,0.057,0.05739222974,52.27188443,52,3.0,Underutilized,Y,Misc/unknown,2.3749635e-08,0.000722969829033,"POLYGON ((-122.401462096 37.757245717, -122.401548326 37.757240526, -122.401574593 37.757514368, -122.401488362 37.7575195580001, -122.401462096 37.757245717))"
70483,4095/042,4095/042,Showpl/Potrero,RH-3,0.057,0.05739213665,34.847979473,35,2.0,Underutilized,Y,Dwelling,2.3749635e-08,0.000828650133836,"POLYGON ((-122.401421832 37.75773013, -122.401766757 37.7577093670001, -122.401773324 37.7577778290001, -122.401428399 37.757798591, -122.401421832 37.75773013))"
70484,4096/009,4096/009,Showpl/Potrero,RH-2,0.057,0.05661151157,35.328503769,35,2.0,Vacant,Y,Vacant,2.3427674e-08,0.0008192488973,"POLYGON ((-122.400217887 37.758901182, -122.400558137 37.7588805980001, -122.400564658 37.7589490610001, -122.400224451 37.7589696430001, -122.400217887 37.758901182))"
70485,4096/016,4096/016,Showpl/Potrero,RH-2,0.057,0.05666189825,17.648543922,18,1.0,Underutilized,Y,Dwelling,2.3448138e-08,0.000819854211183,"POLYGON ((-122.400171939 37.758421959, -122.400512492 37.758401355, -122.400519012 37.758469818, -122.400178504 37.75849042, -122.400171939 37.758421959))"
70486,4096/066,4096/066,Showpl/Potrero,RM-1,0.057,0.05739230373,34.847878029,35,2.0,Underutilized,Y,Dwelling,2.3749635e-08,0.000722960036848,"POLYGON ((-122.400521724 37.759408873, -122.400607955 37.7594036570001, -122.400634038 37.759677509, -122.400547808 37.7596827260001, -122.400521724 37.759408873))"
70487,4096/069,4096/069,Showpl/Potrero,RH-2,0.057,0.05750681341,34.778487652,35,2.0,Underutilized,Y,Misc/unknown,2.3796929e-08,0.000771409659131,"POLYGON ((-122.400533821 37.7577147260001, -122.4005273 37.757646262, -122.400785995 37.7576306920001, -122.400797993 37.7577566640001, -122.400694516 37.7577628920001, -122.400689037 37.757705383, -122.400533821 37.7577147260001))"
70488,4097/031,4097/031,Showpl/Potrero,RH-2,0.057,0.05739197528,17.424038729,17,1.0,Underutilized,Y,Dwelling,2.375009e-08,0.000828638641927,"POLYGON ((-122.399478895 37.7577064480001, -122.399823809 37.757685585, -122.399830372 37.7577540450001, -122.399485458 37.7577749100001, -122.399478895 37.7577064480001))"
